Label,Title,
0,ः 2016 क वीडिय क सांप्रदायिक मैसेज स जोड़ 2022 म कर दिय वायरल,
0,"''मैंन हिमालय क प्रोडक्ट खरीदन बंद कर दिय है'', जान क्य है रंजन गोगोई क नाम पर वायरल मैसेज क सच",
0,"पूर देश म सबस महंग LPG हैदराबाद में, जान आखिर क्य है इस दाव क असल सच",
0,"'The Kashmir Files देखन क बाद क सीन, तलवार ले पहुंच युवक,' जान क्य है इस वीडिय और वायरल मैसेज क सच",
0,"बंद नाक क खोल देत है लहसन? इस दाव क डॉ. न बताय खतरनाक, कहा- गलत स भ न अपन यह नुस्खा",
0,"क्य मध्य प्रदेश सरकार राज्य म सड़क क लागत स चार गुन ज्याद टोल क वसूल कर चुक है, जान क्य है सच",
0,Kisan credit card क लोन क सरकार न किय ब्याज मुक्त? क्य है वायरल दाव क सच,
0,"The Kashmir Files देख योग आदित्यनाथ कई बार रोये, सीएम क गाल पर दिख आंस क धारा?",
0,"मंत्र केटीआर न लग छावन क्षेत्र म सड़क अवरुद्ध करन क आरोप, सेन न जांच कर कहा-कोई सड़क बंद नहीं",
0," क्य अखिलेश यादव क हार स मायूस 3 छात्र न लग फांसी, जान वायरल फोट क सच",
0,FAKE वरमाला! वरुण धवन क शाद क फोट एडिट कर सलमान-सोनाक्ष क बन दिय दूल्हा-दुल्हन,
0,"इस वेबसाइट स नह कर भर्त क ल अप्लाई, Government Job देन क किय गय है दावा",
0,"क्य टाइम मैगजीन न पुतिन क बताय है हिटलर, जान क्य है वायरल मैसेज क सच",
0,"रूस - यूक्रेन युद्ध क बीच वायरल हुईं फर्ज तस्वीर और वीडियो, जान इनक दाव और हकीकत म कितन अंतर",
0,"रूस न कहा- ''भारत बीच म आय त अंजाम बुर होगा'', फर्ज है CNN स्क्रीन पर एडिट करक वायरल क गई बात",
0,"'चाचा-ताऊ स भ सुरक्षित नह मुस्लिम लड़कियां', य क्य कह गई सैफ क बिटियां, जान वायरल ट्वीट क सच",
0,"रूस-यूक्रेन युद्ध क बीच तेज स वायरल ह रह कई फेक इमेज, भूल भ न कर शेयर",
0," 500 रुपय क नोट क ले वायरल ह रह यह मैसेज, जान कौन स नोट हैं असली",
0,रूस-यूक्रेन युद्ध लोग मर रह हैं और यूक क इस टॉप मॉडल क सूझ मजाक; तस्वीर ट्वीट करक लिखा-जस्ट किडिंग,
0,Russia Ukraine crisis सोशल मीडिय पर क्य फैल ज रह दहशत? जान क्य है इन वायरल वीडियोज क सच,
0, क्य गरीब क ल दिन म 24 घंट सोत है मोदी? जान अमित शाह क वायरल वीडिय क सच्चाई,
0, खालिस्तान समर्थक ग्रुप पंजाब चुनाव म कर रह केजरीवाल क समर्थन? जान वायरल लेटर क सच,
0,"लत मंगेश क पार्थिव शरीर पर शाहरुख खान न दुआ मांग फूंका, कुछ अराजक न थूंकन क बात कर द वायरल",
0," बेरोजगार युवक क हर महीन 3500 रुपय देग सरकार, WhatsApp पर वायरल इस मैसेज क जान सच्चाई",
0,"क्य सच म ह गई एडल्‍ट स्टार Mia Khalifa क मौत, जान क्य है वायरल मैसेज क सच्चाई",
0," क्य प्रधानमंत्र कुसुम योजन क ल मांग गए हैं 10 हजार रुपए, जान क्य है वायरल लेटर क सच्चाई",
0,"RRB- NTPC परीक्ष म पुलिस न छात्र क बेरहम स पीटा, जान क्य है इस वायरल फोट क सच्चाई",
0,"बंगाल चुनाव 2021 क वीडिय यूप चुनाव म ह रह वायरल, दावा- बीजेप प्रत्याश क भीड़ न घेरा",
0,"यूप म एंबुलेंस न मिलन पर बाइक स शव क ल जान क वायरल फोट फर्जी, विस चुनाव स जोड़ किय ज रह शेयर",
0," स्मृत ईरान स जुड़ वायरल वीडिय फर्जी, हाल क घटन ब किय ज रह थ शेयर",
0,"क्य Akhilesh Yadav न Aparna Yadav क तुलन विभीषण स की, जान वायरल पोस्ट क क्य है सच्चाई",
0,यूप क पूर्व सीएम और समाजवाद पार्ट क अध्यक्ष अखिलेश यादव (Akhilesh Yadav) क छोट भ क पत्न अपर्ण यादव (Aparna Yadav) भाजप म शामिल ह गई हैं ऐस म अखिलेश यादव क एक ट्वीट सोशल मीडिय म वायरल ह रह है ,
0,"RBI द रह 4 करोड़ रुपए, पहल जम करन पड़ेंग 12 हजार, जान क्य है इस Viral मैसेज क सच्चाई",
0,"दावाः दार क दुकान क सामन खाट लगा बैठ केजरीवाल, हकीकत- पंजाब म किसान स बात कर रह थ दिल्ल क CM",
0,"टोल प्लाज पर एक जज क मैनेजर न तीख दलील स सिखाय सबक, 2020 क वीडिय अब किय ज रह Viral",
0," आसमान म चमक रह 'सूरज' क देखन क्य जुट भीड़, वीडिय शेयर करन स पहल जान पूर सच",
0," लिट्ट जैस नह सेन क नई Combat Pattern Uniform, सोशल मीडिय पर फैल ज रह गलत जानकारी",
0," क्य सच म Sushmita Sen न गोद लिय तीसर बच्चा, एक्ट्रेस न खुद बत हकीकत",
0,महिल न कार चलाय त तालिबान न पूर परिवार क हत्य कर दी? जान क्य है वीडिय क सच,
0,"Assembly election 2022 कांग्रेस न अपन पब्लिसिट म यूज क भाजप सरकार क बस क फोटोज, जान पूर मामला",
0,Facebook पर हर दिन 5 करोड़ बार अल्हम्दुलिल्लाह शब्द लिख जात है? जान क्य है इस पोस्ट क सच,
0,क्य पाकिस्तान सांसद न किय अक्षय क गान पर डांस? जान क्य है वीडिय क सच,
0,कांग्रेस क कैंपेन स प्रेरित हो लड़किय न युवक क बुर तरह स पीटा? जान क्य है वीडिय क सच,
0,"सेन स पंजाबिय क निकालन क दाव फर्जी,बिपिन रावत क मौत क बाद मोद क बुल मिटिंग क VIDEO स छेड़छाड़",
0,पीएम मोद क पंजाब म ज रैल होन वाल थ य वह क तस्वीर है? जान क्य है तस्वीर क सच,
0,क्य पीएम मोद क पंजाब दौर म बाइकर्स न लग थ खालिस्तान जिंदाबाद क नारे? क्य है वीडिय क पूर सच,
0,क्य यूप म भाजप क खिलाफ ब्राह्मण न किय विरोध प्रदर्शन? जान क्य है वायरल तस्वीर क सच,
0,"अरविंद केजरीवाल क बिन मास्क वाल तस्वीर दिख बोल ज रह झूठ, भाजप नेत न भ शेयर क फोटो",
0,CRPF क जवान म साल 2011 और 2022 क अंतर! इस तस्वीर क साथ बोल ज रह बड़ झूठ,
0,पाकिस्तान म मार गए श्रीलंक व्यक्त क म क तस्वीर? जान क्य है तस्वीर क सच,
0,क्रिसमस क मौक पर तेजस ट्रेन क ऐस सजाय गया? जान क्य है वीडिय क सच,
0,"क्य पोप फ्रांसिस न कह क बाइबल क जगह दूसर किताब लाएंगे, जान क्य है वायरल पोस्ट क सच?",
0,"क्य तमिलनाड क रान वेल नचियार अंग्रेज क खिलाफ लड़न वाल पहल भारतीय शासक थी, जान क्य सच है?",
0, धार 370 हटन क बाद बदल गए फारूक अब्दुल्ला? 2009 क वीडिय अब किय गय वायरल,
0,एस्टेरॉयड पृथ्व स टकरान वाल था? जान क्य है इस वायरल तस्वीर क पीछ क पूर कहानी,
0,पाकिस्तान म हिंद महिल क बाल खींच रोड पर घसीट गया? वीडिय क जर बोल ज रह बड़ झूठ,
0,आमिर खान न फातिम शेख स तीसर शाद कर ली? जान क्य है इस वायरल तस्वीर क सच,
0,शिवसेन न छत्रपत शिवाज क म क नाम पर रख गार्डेन क नाम बदल दिया? जान क्य है सच,
0,"क्य सच म बंदर न बदल लेन क ल 250 पिल्ल क मार डाला? नहीं, इसक पीछ कुछ और ह वजह है",
0,एक परिवार क 5 सदस्य न हिंद धर्म छोड़ इस्लाम अपन लिया? जान क्य है इस तस्वीर क पीछ क सच,
0,"क्य वाराणस दौर पर पीएम मोद क विरोध म नार लगे, जान क्य है वायरल वीडिय क सच?",
0,"पैराग्लाइडर स गलत जगह किय लैंड, क्य इसस दुल्हन क किस्मत बदल गई?",
0," क्य य जापान म गाड़िय क कब्रिस्तान है, जान वायरल तस्वीर क सच",
0,"University Exams ऑफलाइन होग विश्वविद्यालय म परीक्षाएं, वारयल नोटिस पर UGC न द यह सफाई",
0," दिल्ल म गली-मोहल्ल म लड़किय शराब प रह हैं, जान क्य है वीडिय क सच?",
0," Bipin Rawat plane crash क सैटेलाइट इमेज आई सामने, जान वीडिय क सच?",
0," लड़क क बाल पकड़ घसीटत पुलिसवाला, जान क्य है वायरल तस्वीर क सच?",
0," क्य य तस्वीर CDS Bipin Rawat क प्लेन क्रैश क है, जान क्य है वायरल पोस्ट क सच?",
0, क्य ऐस उबड़-खाबड़ जगह क्रैश हुआ थ Bipin Rawat क विमान? जान क्य है वायरल वीडिय क सच,
0," फरीदाबाद क वीडिय क कश्मीर क ब किय ज रह वायरल, जान क्य है पूर सच?",
0," आग क गोल बन प्लेन-वह स गिरत लोग, क्य य Bipin Rawat क प्लेन क्रैश क वीडिय है?",
0,"क्य प्रियंक गांध न कहा, सड़क पर नमाज नह त पार्क म योग नहीं, जान पूर सच",
0,"क्य चलते-चलत बैटर वाल स्कूटर म ब्लास्ट ह गया, जान वायरल वीडिय क पूर सच",
0, ओमीक्रोन क लक्षण कोविड क दूसर वेरिएंट स अलग है? जान क्य है मैसेज क सच,
0," क्य Virat Kohli न अपन बेट क साथ तस्वीर पोस्ट की, जान क्य है वायरल पोस्ट क सच",
0," क्य साल 1963 म ह ओमीक्रोन पर फिल्म बन चुक है, जान वायरल पोस्टर क सच?",
0," जन्मदिन पर केक खिलान स लड़क क मौत ह गई, जान क्य है वायरल वीडिय क सच?",
0,क्य RT-PCR टेस्ट स भ Omicron क पत नह लग रहा? कोविड क नए Variant पर 5 बड़ झूठ वायरल,
0,UP TET क परीक्ष देन वाल बच्च क खुल आसमान क नीच सोन पड़ा? जान क्य है इस वायरल तस्वीर क सच?,
0,"पुलिस क गिरफ्त म दिख रह इस महिल क तस्वीर क साथ बोल ज रह बड़ झूठ, जान क्य है पूर सच?",
0,"क्य PM Modi क साथ तस्वीर म Anna Hazare हैं, जान क्य है वायरल दाव क सच?",
0,"क्य अमेरिक जा भारत क बदनाम करन वाल Vir Das एक मुस्लिम हैं, जान क्य है सच?",
0,क्य Nita Ambani 42 लाख रु. क बोतल म पान पीत हैं? जान क्य है वायरल मैसेज क सच,
0,"हिंद क नाम पर 30 सेकंड क झूठ वीडिय किय ज रह है वायरल, जान क्य है सच",
0,क्य Shah Rukh Khan न असदुद्दीन ओवैस क ल वोट मांगा? जान तस्वीर क पीछ क सच,
0,"क्य ऑस्ट्रेलिय स मैच हारन क बाद पाकिस्तान क्रिकेटर क घर लोग न पथराव किया, जान वायरल पोस्ट क सच?",
0,"कांग्रेस ह नह उसक नेत भ इस झूठ तस्वीर क साल स कर रह वायरल, जान क्य है इसक सच",
0,क्य Elon Musk न कह क मैं बेट क शाद गरीब आदम स नह करूंगा...जान वायरल पोस्ट क सच,
0,"Poonam Pandey क जबड़ टूट गया, हॉस्पिटल म भर्त हैं...जान क्य है मैसेज क सच?",
0,क्य Rahul Gandhi कांग्रेस नह बल्क BJP क वोट करत हैं? जान क्य है इस तस्वीर क पीछ क सच,
0,"त्रिपुर म हुई हिंस क नाम पर वायरल किय ज रह है बड़ झूठ, जान क्य है इसक पीछ क सच?",
0,"क्य टॉस हारन क बाद भ Virat Kohli न अफगानिस्तान क कप्तान क गेंदबाज क ल कहा, जान क्य है सच?",
0,"क्य इस मुस्लिम व्यक्त न अपन ह बेट स शाद कर ली, जान क्य है इस मैसेज क सच?",
0,"क्य इन लड़किय क वजह स भारत मैच हार गय था, कौन हैं ये...जान वायरल मैसेज क पूर सच",
0,"क्य टी20 वर्ल्ड कप अफगानिस्तान क टीम क पूर खर्च उसक कप्तान उठ रह हैं, जान क्य है मैसेज क सच",
0, क्य सच म बंदर क भगान क ल तैनात क गए लंगूर?,
0, क्य आलिय भट्ट न कांग्रेस क इस घोषण क किय है समर्थन? जान वायरल वीडिय क सच्चाई,
0,"Puneet Rajkumar क निधन पर डॉक्टर न ऐस क्य कह क भड़क गए लोग, जान वायरल मैसेज क सच?",
0,"त्रिपुर पुलिस क बदनाम करन क ल फेक वीडिय वायरल, जान क्य है इसक सच",
0,"पाकिस्तान क जीत क बाद भारत म जश्न मनान क वीडियो, जान क्य है इसक पीछ क सच",
0,"क्य Aryan Khan क गिरफ्तार क बाद समीर वानखेड़ पर हमल हुआ, जान क्य है मैसेज क सच?",
0,सोशल मीडिय पर NCB ऑफिसर समीर वानखेड़ पर हमल क ले एक मैसेज वायरल ह रह है जान इस वायरल मैसेज क सच क्य है?,
0, ट्विटर पर कैस बन NCB Zonal Director Sameer Wankhede क फेक अकाउंट,
0,"ह भगवान! शाहीन तूफान क य वीडिय देख डर गए लोग, जान क्य है इसक पीछ क सच",
0,कोलकात म मंदिर क अंदर पूज करन स रोक गया? जान क्य है वायरल वीडिय क पीछ क सच,
0,"क्य सच म बंदर क चेहर क तरह दिखन वाल फूल होत है, जान क्य है इस मैसेज क सच?",
0,"बांग्लादेश म हुई हिंस क दौरान युवक क मौत, जान क्य है इस दाव क साथ वायरल तस्वीर क सच",
0,किसान न 200 स अधिक ट्रेन क रोक दिया...जान क्य है इन वायरल तस्वीर क सच?,
0,"Manoj Tiwari स हुई मारपीट, सिर और गर्दन म चोट...जान क्य है वायरल मैसेज क सच?",
0,बेरोजगार क हर महीन मिलेग 3500 रुपय भत्त ! देख क्य वाकई म सरकार न उठाय है य बड़ कदम,
0,"क्य मनमोहन सिंह क निधन ह गय है, इस वायरल तस्वीर क दिखा आपस बोल ज रह है बड़ झूठ",
0,"य है दुनिय क पहल ट्रेन क तस्वीर, सोशल मीडिय पर हुई वायरल, जान ल क्य है इसक पूर सच?",
0,NCB ऑफिसर समीर वानखेड़ न शाहरुख क सुनात हुए आर्यन क मार थप्पड़... जान क्य है मैसेज क सच?,
0,"दिल्ल सरकार न मांग मदद, कहा- एक तसल कोयल दान करें...जान क्य है इस वायरल मैसेज क सच",
0,"कश्मीर म लड़क क भीड़ न बुर तरह स पीटा, कपड़ फाड़ दिए..जान क्य है इस वायरल मैसेज क सच?",
0,एक त बैंक क अवकाश ऊपर स एसबीआई क YONO ऐप होन वाल है ब्लॉक ! देख इस संदेश क क्य हैं मायने,
0,आर्यन खान क गिरफ्तार क बाद मन्नत म शाहरुख स मिल ट्विटर क सीईओ...क्य है वायरल मैसेज क पीछ क सच?,
0,भारतीय सेन न 150 स ज्याद चीन सैनिक क बंद बन लिया..जान क्य है वायरल मैसेज क सच?,
0,BSF जवान न लोग क घर तोड़ क जम मारपीट ? देख क्य है सच्चाई,
0," RCB क जीत क बाद वायरल ह रह वामिक क तस्वीर, जान इस फोट क सच",
0,हर महीन 2000 रुपए देन क योजन शुर ! 'प्रधानमंत्र कन्य आशीर्वाद योजना' क वायरल मैसेज क देख सच,
0,फ्र म Tata Nexon जीतन क मौक ! TATA क 150व एनीवर्सर क वायरल मैसेज क क्य है सच,
0,"ह भगवान! इस विमान क पायलट क सौ तोप क सलामी, वीडिय चौंकान वाल लेकिन इसक साथ क दाव झूठा",
0,"कांग्रेस न वीडिय ट्वीट कर कहा- बाल-बाल बच यूप पुलिस, देख क्य है वायरल वीडिय क सच",
0,"कोरोन सामान्य फ्ल स ज्याद खतरनाक नह है, इस मैसेज क वायरल कर बोल ज रह बड़ झूठ",
0,"क्य राजस्थान भ कश्मीर बन गय है, यह भ पत्थर चल रह हैं..जान क्य है वायरल मैसेज क सच?",
0,"क्य य दुनिय क सबस उम्रदराज जिंद महिल है, व भ पाकिस्तान की...जान क्य है सच?",
0,"नौ छूटन पर महिल न ट्रेक क आग कूद जान देन क कोशिश की, जान क्य है सच?",
0,"सिंगर Yohani De Silva क तस्वीर दिखा आपस बोल ज रह है बड़ झूठ, जान क्य है सच",
0,"सीरिय क राष्ट्रपत क घर क बाहर हुआ आत्मघात हमला, जान क्य है इस वायरल मैसेज क सच?",
0,"आखिर कह क है य फोटो, जिस हर कोई बताय रह अपन शहर, जान क्य है वायरल तस्वीर क सच",
0,"पाकिस्तान क इस तस्वीर क ले आपस बोल ज रह बड़ झूठ, जान क्य है इस वायरल मैसेज क सच",
0,क्य ज बाइडेन न पीएम मोद क गल मिलन स रोका...जान क्य है तस्वीर क साथ वायरल मैसेज क सच?,
0,"नई दिल्ली. पीएम मोद तीन दिन क अमेरिक दौर पर थ इस दौरान उन्होंन व्हाइट हाउस म अमेरिक राष्ट्रपत ज बाइडेन स मुलाकात क तस्वीर सोशल मीडिय पर काफ वायरल ह रह है लेकिन इस बीच तस्वीर क साथ कुछ दाव भ क ज रह हैं कुछ सोशल मीडिय यूजर्स क कहन है क ज बाइडेन न मोद क गल लगान स रोक दिय एक यूजर न लिख है, ओ म गॉड बाइडेन न गल लगन स रोक तस्वीर ज बाइडेन और पीएम मोद क मुलाकात क ह है लेकिन सवाल य है क क्य इसस साथ किय ज रह दाव सह है जान क्य है वायरल तस्वीर क सच?",
0,"अफगान क पूर्व मंत्र क घर मिल शराब क बोतलें..तालिबान न किय जब्त, क्य है इस वायरल मैसेज क सच",
0,ट्रक म लाद विमान क अफगानिस्तान स पाकिस्तान भेज रह है..क्य है इस वायरल मैसेज क सच?,
0,क्य चरणजीत सिंह चन्न राजनीत म आन स पहल गान गात थे...जान क्य है मैसेज क सच?,
0,"आतंकवाद पर फाइनल फैसला, दुनिय क टॉप Intelligence Agency क मीटिंग..क्य है इस मैसेज क सच?",
0,"कब्रिस्तान म लग है क्यूआर कोड, स्कैन करन पर मिलेग मृतक क पूर जानकारी..जान क्य है सच?",
0,13 साल क बच्च क सीन पर लग गोली...इस दाव क साथ वायरल ह रह तस्वीर क सच क्य है?,
0,"हाथ-पैर बांध पॉलिथीन म बंद कर दिया, दम घुटन स हुई मौत...क्य है इस घटन क पीछ क सच?",
0,er मासूम क तालिबान क आतंकिय न उतार थ मौत क घाट ? देख क्य है सच,
0,Sidharth Shukla क अंतिम संस्कार स ठीक पहल क तस्वीर? इसक सच जान पकड़ लेंग सिर,
0,"दिल्ल एयरपोर्ट पर भर गय पानी, विमान क धक्क दे दूसर जगह ल जाय गया...जान क्य है वायरल तस्वीर क सच?",
0,"क्य गणेश चतुर्थ पर एब डिविलियर्स न पूज की, जान क्य है इस वायरल तस्वीर क सच?",
0,"अमिताभ बच्चन न शेयर किय थ लालबाग क राज क वीडियो, जान क्य है इसक सच्चाई",
0,"बहुत ह दुखदः, कार एक्सीडेंट म Sapna Choudhary क मौत...जान क्य है इस वायरल मैसेज क सच",
0,मरूंग य मारूंगा..देश क इन तालिबानिय क क्य किय जाए...जान क्य है इस वीडिय क सच,
0,"मौत स पहल क्य ऐस ह गई थ सिद्धार्थ शुक्ल क हालत? सीन पर हाथ रख बैठ हैं,क्य य है उनक आखिर वीडियो?",
0,खून स पूर नद लाल ह गई और उसम मासूम क जूत पड़ हैं...वायरल तस्वीर क सच क्य है?,
0,"तालिबान क कब्ज क बाद अफगानिस्तान म ह रह महिल क नीलामी, जान क्य है वायरल तस्वीर क सच",
0,क्य निशुल्क ईलाज क ल युव क मिल रह 4000 रु? जान क्य है इस फेक न्यूज क सच?,
0,"बचपन क प्यार..वाल सहदेव क गिफ्ट म मिल 23 लाख क कार, जान क्य है इस वायरल मैसेज क सच",
0,किसान पर अत्याचार क बीच गोल्ड क कोई मतलब नहीं...जान नीरज चोपड़ क नाम स वायरल ट्वीट क सच,
0,"यूप पुलिस म 52000 पद पर भर्त शुरू, उम्र म 2 साल क छूट...जान क्य है इस वायरल मैसेज क सच",
0,आंग सान स क नाम पर इस तस्वीर क 17000 बार शेयर किय गया...जान ल क्य है इस तस्वीर क सच,
0,"पहाड़ क बीच ट्रैफिक जाम म फंस हजार लोग, क्य आप जानत हैं क्य है इस वीडिय क सच्चाई?",
0,"प्रिय मलिक क इस तस्वीर क ले सोशल मीडिय पर फैल भ्रम, क्य कुश्त म जीत गोल्ड?",
0,"पाकिस्तान म एक हिंद क नाम पर स्कूल क नाम बदल गया, जान क्य है इस दाव क सच",
0,"पान क चीर ऊपर आ गई जमींन, लोग न कह चमत्कार, एक्सपर्ट न बताय कुछ और ह सच",
0,"समुद्र क अंदर मिल 5000 साल पुरान हिंद देव देवत क मूर्तियां, क्य है इस दाव क साथ तस्वीर क सच",
0,"चेहर स टपकत खून-रोत हुई सुनात आपबीती, य महिल कौन है? वायरल तस्वीर क साथ बोल ज रह बड़ झूठ",
0,"क्य है टोक्य ओलंपिक म एथलीट क द गए ‘anti-sex’ बेड क सच्चाई, सोशल मीडिय पर इस तरह उड़ाय ज रह मजाक",
0,"पेगासस पर IT मिनिस्टर क बयान क मीडिय न गलत तरीक स दिखाया, अश्विन वैष्णव क असल बयान स जान पूर सच",
0,"क्य य हिमालय कंपन क मालिक है, जिसन पतंजल क बहिष्कार क बात कही? वीडिय म बोल ज रह झूठ",
0,"नई दिल्ली. सोशल मीडिय पर ऐस कई वीडिय वायरल होत हैं, ज झूठ फैलात हैं कई बार संस्थ य फिर व्यक्त क बदनाम करन क ल ऐस साजिश क जात है य बात इसल कह ज रह है क्योंक आजकल ऐस ह एक वीडिय सोशल मीडिय पर वायरल ह रह है वीडिय म एक व्यक्त भीड़ क संबोधित करत हुए कह रह है क रिलायंस और पतंजल क बहिष्कार कर संबोधित करन वाल व्यक्त क हिमालय कंपन क मालिक बताय ज रह है वीडिय तेज स वायरल ह रह है जान इस वायरल वीडिय क सच क्य है...?",
0,क्य य यूप म ओवैस क रैल क भीड़ है? य तस्वीर दिखा आपस बोल ज रह है बड़ झूठ,
0,'आकाशीय बिजल जब पान स मिल त हुआ जोर क धमाका...' इस दाव क साथ वायरल वीडिय क सच क्य है?,
0,"गौमांस खान पर अमूल न अपन 1.38 लाख कर्मचारिय क नौ स निकाला, जान क्य है वायरल मैसेज क सच्चाई",
0,"'दिलीप कुमार क निधन स पहल क आखिर वीडियो...', इस दाव क साथ वायरल वीडिय क सच क्य है?",
0,"क्य बदल गय है हबीबगंज रेलव स्टेशन क नाम, जान वायरल मैसेज क सच्चाई",
0," झूठ दाव क साथ वायरल क ज रह राष्ट्रपत क फोटो, जान क्य है सच",
0, क्य राम जन्मभूम मंदिर स खुद क दौरान मिल सदिय पुरान पांडुलिपि? जान वायरल फोट क सच,
0,"किस देश म बनाय गय है डॉल वाल केक, जान हैं इस वायरल फोट क सच्चाई",
0,Covaxin वैक्सीन म नवजात बछड़ क खून ! जान वैक्सीन बनान म इसक प्रयोग क सच्चाई,
0," असम म बांग्लादेश मुसलमान कर रह अलग देश बनान क मांग, जान क्य है वायरल वीडिय क सच",
0," क्य फ्र म मिल रह है टाट सफारी, क्य हैं वायरल ह रह लिंक क सच्चाई",
0,"यूप क डिप्ट सीएम न नह थाम सप क दामन, फर्ज है वायरल ह रह फोटो",
0, MP क गृहमंत्र न 30 विधायक क साथ क बगावत? फर्ज है सोशल मीडिय म वायरल ह रह फोटो,
0,यूप म बीजेप विधायक क पिटाई? सोशल मीडिय म वायरल ह रह 3 साल पुरान फोट क क्य है सच,
0,कोरोन स मरन वाल क 4 लाख रुपए देग सरकार? जान क्य है इस वायरल लेटर क सच्चाई,
0," सड़क पर चलन वाल कौन भूत य फिर एलिएन, वायरल वीडिय क खुल राज",
0,"आचार्य बालकृष्ण क तबीयत नह बिगड़ी, बल्क य तस्वीर दिखा आपस बोल ज रह है बड़ झूठ",
0,ATM स तय सीम स ज्याद बार पैस निकाल त कटेंग 173 रुपए? जान क्य है वायरल मैसेज क सच,
0,दुनिय क व पहाड़ ज हाथ क आकार क दिखत है..जान वायरल तस्वीर क साथ इस दाव क सच,
0,"भारत, पाकिस्तान क साथ वह करेग ज इजरायल न किया, जान क्य PAK पीएम क ट्वीट क सच्चाई",
0,क्य चिकन खान स ब्लैक फंगस ह सकत है? जान वायरल मैसेज क सच,
0,क्य व्हाट्सएप पर सरकार क खिलाफ मैसेज करन पर होग सजा? जान ल क्य है इस वायरल मैसेज क सच,
0,प्याज क काल रंग य फ्रिज क अंदर मौजूद है ब्लैक फंगस? जान क्य है वायरल मैसेज क सच,
0,"इजरायल क पीएम क साथ मार्क जुकरबर्ग क फोट ह रह है वायरल, जान क्य है इसक सच्चाई",
0,"इजरायल न फाइटर प्लेन पर भारतीय नर्स क नाम लिख द सच्च श्रद्धांजलि, जान क्य है वायरल फोट क सच",
0,"पाकिस्तान म तिरंग क अपमान करत क फोट सोशल मीडिय म वायरल, जान क्य है इसक सच्चाई",
0,क्य इजरायल हव हमल म बच्च क ऐस हालत हुई? जान इस वायरल तस्वीर क सच,
0,"गंग म शव मिलन क नाम पर आम आदम पार्ट क नेत न फैलाय झूठ, शेयर कर रह हैं 5 साल पुरान फोटो",
0,UP Board Exams क्य जार ह गई 10व और 12व क एग्जाम क डेट शीट? जान वायरल मैसेज क सच्चाई,
0,"पीएम मोद क मिसिंग होन क फेक न्यूज क्लिप वायरल, जान क्य है इसक पीछ क सच",
0,ऑक्सीमीटर म पेन डालन पर भ दिखात है ऑक्सीजन क लेवल? जान वायरल मैसेज क स,
0,"कोरोन महामार क दूसर लहर म ऑक्सीमीटर घर-घर इस्तेमाल होन लग है ऐस म एक वीडिय वायरल ह रह है, जिसम दिख रह है क ऑक्सीमीटर क अंदर एक स्केच पेन डालन पर भ ऑक्सीजन क लेवल श ह रह है पास खड़ एक व्यक्त कहत है क स्केच पेन म धड़कन होत है! वंद मातरम दोस्तों!",
0,"फेक चेक इंटरनेट पर वायरल ह रह गंग नद म बहत हुई डेड बॉड क फोटोज, 2015 स है कनेक्शन",
0,क्य पाकिस्तान न भारत क भेज ऑक्सीजन? जान क्य है वायरल मैसेज क सच,
0,रेमेडिसविर इंजेक्शन क जगह कर सकत हैं COVIPRI क प्रयोग? वायरल मैसेज क क्य है सच्चाई,
0,"पुलिसवाल न मार किसान क सब्जिय पर लात, वीडिय हुआ वायरल, त SP न सुन एक कहानी",
0,बंद कमर म खतरनाक ह सकत है ऑक्सीजन कॉन्सेंट्रेटर क उपयोग? जान क्य वायरल मैसेज क सच्चाई,
0,गर्म पान म नींब और बेकिंग सोड मिला पीन स खत्म ह जाएग कोरोना? जान क्य है मैसेज क सच,
0,"बिन वैक्सीन इंजेक्शन लगान क वीडिय भारत क नह है, आप स बोल ज रह बड़ झूठ",
0,अनपढ़ व्यक्त क भ मिल रह है 18 हजार र क सरकार नौकरी? जान ल क्य है इस मैसेज क सच,
0,"इस महिल क तस्वीर दिखा आपस बोल ज रह है बड़ झूठ, य कोरोन मरीज नह है, जान ल मैसेज क पूर सच",
0,क्य कोरोन वैक्सीन लगवान स मैं संक्रमित ह जाऊंग ? जान ऐस ह 5 मिथक और उनक सच,
0,सेंध नमक और कच्च प्याज खान स 15 मिनट म खत्म ह जाएग कोरोना? क्य है वायरल मैसेज क सच,
0,क्य सांसद वीक सिंह न अपन भ क ल ट्वीट कर बेड मांगा? जान ल वायरल मैसेज क सच?,
0,"Fact-check क्य मोद सरकार फिर स लगान वाल है लॉकडाउन, जान दाव म कितन है सच्च ?",
0,"कोरोन क बीच इस वायरल फोट क साथ बोल ज रह बड़ झूठ, तस्वीर पाकिस्तान क है",
0,"य तस्वीर हरिद्वार म कुंभ क नह है, इस वायरल कर आप स बोल ज रह है बड़ झूठ",
0,पत न सरेआम पत्न क चाक स काट डाला...इस वायरल वीडिय क साथ बोल ज रह है बड़ झूठ,
0," पुलिसकर्म न गुस्स म कपल क गोलिय स भूना, अब सामन आई इस वायरल वीडिय क सच्चाई",
0,"19 अप्रैल तक लॉकडाउन य फिर मास्क पहनन स ह रह बेहोश...ऐस 5 झूठ मैसेज कर सकत हैं परेशान, जान सच",
0,"हरिद्वार महाकुंभ क नाम पर इस फोट क जर बोल ज रह बड़ झूठ, जान ल क्य है इस वायरल मैसेज क सच?",
